id,created_at,retweet_count,text
732266263528001537,2016-05-16 17:47:36,5321,"b'Today, I join all Americans in honoring 13 officers who went beyond the call of duty to save the lives of strangers. https://t.co/OufzQ70ovH'"
727561463993270272,2016-05-03 18:12:25,14211,b'To my 5th grade teacher Ms. Mabel Hefty and the educators who inspire our young people every single day: Thank you. https://t.co/fz2ij8daBg'
723568187447500800,2016-04-22 17:44:33,8877,"b""Today, the US joined some 170 nations to sign the Paris Agreement - an historic step this Earth Day to protect the one planet we've got."""
722217866330636288,2016-04-19 00:18:52,5669,"b""Thank you, Adrianne, for being Boston Strong. Terror and bombs can't beat us. We carry on. We finish the race! https://t.co/55hmcsCHbJ"""
720476914243280896,2016-04-14 05:00:56,18684,"b""Congrats to the @Warriors, a great group of guys on and off the court. If somebody had to break the Bulls' record, I'm glad it's them."""
720416675196223488,2016-04-14 01:01:34,31740,"b'Big night of basketball - @Warriors chasing 73 and a farewell for an\nall-timer, @KobeBryant. NBA fans feeling like: https://t.co/hvno2ZO5b0'"
719899559988740096,2016-04-12 14:46:44,4556,"b""Proud to designate the Belmont-Paul national monument for women's equality. Let's keep up their fight with #EqualPay for women today."""
718579793919238144,2016-04-08 23:22:28,17282,"b""Congrats SpaceX on landing a rocket at sea. It's because of innovators like you &amp; NASA that America continues to lead in space exploration."""
717131662170173440,2016-04-04 23:28:06,9326,"b'RT @repjohnlewis: 48 yrs ago today, my friend, my brother, Dr. Martin Luther King, Jr. was shot and killed in Memphis, TN. The light of his\xe2\x80\xa6'"
717026378739290112,2016-04-04 16:29:45,6605,b'Nobody should have to choose between losing a paycheck &amp; caring for their family. I applaud @NYGovCuomo for taking a big step on paid leave.'
714871062865903616,2016-03-29 17:45:17,1152,"b""Thank you for your leadership @RepHalRogers. This epidemic doesn't discriminate between red or blue, so it's up to all of us to do our part."""
714870949594603520,2016-03-29 17:44:50,696,"b""RT @RepHalRogers: Honored to have our Commander-in-Chief @POTUS @RxSummit to lead this critical discussion about the nation's drug abuse ep\xe2\x80\xa6"""
714084384010272768,2016-03-27 13:39:18,34727,"b'From my family to yours, Happy Easter, and we wish everyone celebrating a blessed and joyful day. https://t.co/fNvcihSmYB'"
711649199243177984,2016-03-20 20:22:45,33804,"b'\xc2\xbfQue bol\xc3\xa1 Cuba? Just touched down here, looking forward to meeting and hearing directly from the Cuban people.'"
710599731827834880,2016-03-17 22:52:33,1529,b'A great example of how tech can make our democracy stronger. Thanks for answering the call to serve. https://t.co/dFU57cuxo8'
710141347051786244,2016-03-16 16:31:05,5020,"b""RT @SCOTUSnom: Meet Chief Judge Merrick Garland, the President's nominee to the Supreme Court. #SCOTUSnominee https://t.co/ACujysyyDJ"""
710141204755783681,2016-03-16 16:30:31,12087,b'Proud to nominate Judge Merrick Garland to the Supreme Court. I ask Senators to meet their constitutional duty and give him a fair hearing.'
708348813858054145,2016-03-11 17:48:12,1966,"b""Looking forward to discussing more ways we can modernize government so it's as smart and dynamic as America itself. See you soon, Austin."""
708346933933416449,2016-03-11 17:40:44,1176,b'Seniors can now apply for Social Security benefits online: https://t.co/jPEHLkNxfk'
708346091578593280,2016-03-11 17:37:23,1895,"b""Nearly 1 in 3 American families struggle to afford diapers. We're working with the private sector to help fix this. https://t.co/fxvdOCFeET"""
