id,created_at,text
751126931437936640,2016-07-07 18:53:10,"b'Thank you, @RuthDavidsonMSP \xe2\x80\x93 we need to unite our *whole* country and make it one that works for everyone -TM https://t.co/Kh9YZf85np'"
751126009932550144,2016-07-07 18:49:30,b'RT @RobertJenrick: Sorry to see @Gove2016 out of the contest. I will be campaigning wholeheartedly for @TheresaMay2016 in the country &amp; hop\xe2\x80\xa6'
751125915917291520,2016-07-07 18:49:08,"b'RT @NickGibbMP: For me the choice is clear. @TheresaMay2016 has the judgement, experience &amp; character to unite the Party &amp; give leadership\xe2\x80\xa6'"
751125735901892609,2016-07-07 18:48:25,"b""RT @NickyMorgan01: V.disappointed for @gove2016. But there is now one clear choice to be this country's PM which is why @TheresaMay2016 has\xe2\x80\xa6"""
751125646622003200,2016-07-07 18:48:04,"b'RT @annietrev: Leadership results:May(199), Leadsom(84),Gove(46). Good luck ladies with the Tory membership! I am backing #TM4PM #toughbird\xe2\x80\xa6'"
751087276873187335,2016-07-07 16:15:35,"b""I'm also pleased that our next Prime Minister will be a woman \xe2\x80\x93 and look forward to a good contest with my colleague @AndreaLeadsom (4/4)"""
751087055447461888,2016-07-07 16:14:43,"b'We need proven leadership to negotiate the best deal as we leave the EU, unite our Party, and build a country that works for everyone (3/4)'"
751086908588101632,2016-07-07 16:14:08,b'I\xe2\x80\x99ve always said there should be a proper contest. Now is the time for me and my team to take our case out to members in the country (2/4)'
751086768426983425,2016-07-07 16:13:34,"b'Thank you to the 199 MPs who voted for me today \xe2\x80\x93 colleagues from across the Party: Left and Right, Leave and Remain (1/4)'"
751043685094006785,2016-07-07 13:22:22,"b""RT @olivercolvile: Delighted to have voted for @TheresaMay2016 in today's ballot. She's strong, brave and resilient - all qualities we need\xe2\x80\xa6"""
751043455657254912,2016-07-07 13:21:28,"b""RT @DavidGauke: Once again, I've voted for @TheresaMay2016, the candidate that has the experience &amp; judgment the country needs #TM4PM"""
751043085182705665,2016-07-07 13:19:59,b'RT @kevin_j_foster: Just voted for the candidate ready to be PM from Day 1 @TheresaMay2016 https://t.co/IXKj3gq4nN'
751035331009507328,2016-07-07 12:49:11,"b'RT @kitmalthouse: This morning I voted again @TheresaMay2016 for experience, clarity of purpose and firm leadership https://t.co/zz5wPt8Gm5'"
751029616706367488,2016-07-07 12:26:28,"b'RT @patel4witham: @TheresaMay2016 has steely determination, experience &amp; strong record to provide the leadership needed to lead us out of t\xe2\x80\xa6'"
751029532111482880,2016-07-07 12:26:08,"b'RT @HBaldwinMP: I just voted for @TheresaMay2016 #TM4PM as I want a ""bloody difficult woman"" in charge at this time.'"
751028702280978433,2016-07-07 12:22:50,"b'RT @cskidmoremp: Voted for @TheresaMay2016 in the final ballot today. A strong, principled leader who will make an excellent PM https://t.c\xe2\x80\xa6'"
751028557199994880,2016-07-07 12:22:16,"b""RT @JSHeappey: On my way back to Somerset but before I left I voted for @TheresaMay2016. No need for tactical voting - she's the right woma\xe2\x80\xa6"""
751028382188515328,2016-07-07 12:21:34,b'RT @LGBToryUK: See what the @Conservatives leadership candidates have to say at https://t.co/RNqaQ4bmj2. CHL https://t.co/NugjX4ZDAO'
751019952510005248,2016-07-07 11:48:04,"b""RT @JamesBerryMP: Second round of voting in the Conservative leadership election. I've cast my vote for experience, stability &amp; leadership\xe2\x80\xa6"""
751019830480891904,2016-07-07 11:47:35,"b'RT @JohnHowellMP: We need a Leader ready to be PM from Day One. Theresa May is tough, no-nonsense and just wants to get on with the job.'"
750994342655954946,2016-07-07 10:06:18,"b""We need leadership that can unite our country - that's why former @Conservatives Chairman @EricPickles backs Theresa https://t.co/6YtpvDRflK"""
